Jahrgangsstufe,Schulart,Geschlecht,bundesland,anzahl
Klassenstufe 9,Förderschulen,männlich,Niedersachsen,1936
Klassenstufe 9,Förderschulen,männlich,Nordrhein-Westfalen,4466
Klassenstufe 9,Förderschulen,männlich,Rheinland-Pfalz,977
Klassenstufe 9,Förderschulen,männlich,Saarland,133
Klassenstufe 9,Förderschulen,männlich,Sachsen,939
Klassenstufe 9,Förderschulen,männlich,Sachsen-Anhalt,670
Klassenstufe 9,Förderschulen,männlich,Schleswig-Holstein,301
Klassenstufe 9,Förderschulen,männlich,Thüringen,433
Klassenstufe 9,Förderschulen,weiblich,Baden-Württemberg,1908
Klassenstufe 9,Förderschulen,weiblich,Bayern,1702
Klassenstufe 9,Förderschulen,weiblich,Berlin,255
Klassenstufe 9,Förderschulen,weiblich,Brandenburg,318
Klassenstufe 9,Förderschulen,weiblich,Bremen,29
Klassenstufe 9,Förderschulen,weiblich,Hamburg,168
Klassenstufe 9,Förderschulen,weiblich,Hessen,987
Klassenstufe 9,Förderschulen,weiblich,Mecklenburg-Vorpommern,531
Klassenstufe 9,Förderschulen,weiblich,Niedersachsen,1093
Klassenstufe 9,Förderschulen,weiblich,Nordrhein-Westfalen,2334
Klassenstufe 9,Förderschulen,weiblich,Rheinland-Pfalz,570
Klassenstufe 9,Förderschulen,weiblich,Saarland,80
Klassenstufe 9,Förderschulen,weiblich,Sachsen,641
Klassenstufe 9,Förderschulen,weiblich,Sachsen-Anhalt,393
Klassenstufe 9,Förderschulen,weiblich,Schleswig-Holstein,178
Klassenstufe 9,Förderschulen,weiblich,Thüringen,249
Klassenstufe 10,Hauptschulen,männlich,Baden-Württemberg,8085
Klassenstufe 10,Hauptschulen,männlich,Bayern,8386
Klassenstufe 10,Hauptschulen,männlich,Berlin,0
Klassenstufe 10,Hauptschulen,männlich,Brandenburg,0
Klassenstufe 10,Hauptschulen,männlich,Bremen,0
Klassenstufe 10,Hauptschulen,männlich,Hamburg,0
Klassenstufe 10,Hauptschulen,männlich,Hessen,477
Klassenstufe 10,Hauptschulen,männlich,Mecklenburg-Vorpommern,0
Klassenstufe 10,Hauptschulen,männlich,Niedersachsen,5619
Klassenstufe 10,Hauptschulen,männlich,Nordrhein-Westfalen,14122
Klassenstufe 10,Hauptschulen,männlich,Rheinland-Pfalz,11
Klassenstufe 10,Hauptschulen,männlich,Saarland,0
Klassenstufe 10,Hauptschulen,männlich,Sachsen,0
Klassenstufe 10,Hauptschulen,männlich,Sachsen-Anhalt,0
Klassenstufe 10,Hauptschulen,männlich,Schleswig-Holstein,0
Klassenstufe 10,Hauptschulen,männlich,Thüringen,0
Klassenstufe 10,Hauptschulen,weiblich,Baden-Württemberg,6241
Klassenstufe 10,Hauptschulen,weiblich,Bayern,7472
Klassenstufe 10,Hauptschulen,weiblich,Berlin,0
Klassenstufe 10,Hauptschulen,weiblich,Brandenburg,0
Klassenstufe 10,Hauptschulen,weiblich,Bremen,0
Klassenstufe 10,Hauptschulen,weiblich,Hamburg,0
Klassenstufe 10,Hauptschulen,weiblich,Hessen,376
Klassenstufe 10,Hauptschulen,weiblich,Mecklenburg-Vorpommern,0
Klassenstufe 10,Hauptschulen,weiblich,Niedersachsen,4466
Klassenstufe 10,Hauptschulen,weiblich,Nordrhein-Westfalen,10345
Klassenstufe 10,Hauptschulen,weiblich,Rheinland-Pfalz,7
Klassenstufe 10,Hauptschulen,weiblich,Saarland,0
Klassenstufe 10,Hauptschulen,weiblich,Sachsen,0
Klassenstufe 10,Hauptschulen,weiblich,Sachsen-Anhalt,0
Klassenstufe 10,Hauptschulen,weiblich,Schleswig-Holstein,0
Klassenstufe 10,Hauptschulen,weiblich,Thüringen,0
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Baden-Württemberg,0
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Bayern,0
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Berlin,0
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Brandenburg,4401
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Bremen,320
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Hamburg,0
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Hessen,85
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Mecklenburg-Vorpommern,2203
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Niedersachsen,0
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Nordrhein-Westfalen,703
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Rheinland-Pfalz,6216
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Saarland,924
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Sachsen,7544
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Sachsen-Anhalt,4045
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Schleswig-Holstein,1594
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,männlich,Thüringen,3272
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Baden-Württemberg,0
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Bayern,0
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Berlin,0
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Brandenburg,3685
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Bremen,311
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Hamburg,0
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Hessen,68
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Mecklenburg-Vorpommern,2122
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Niedersachsen,0
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Nordrhein-Westfalen,607
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Rheinland-Pfalz,5776
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Saarland,935
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Sachsen,7097
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Sachsen-Anhalt,3596
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Schleswig-Holstein,1491
Klassenstufe 10,Schularten mit mehreren Bildungsgängen,weiblich,Thüringen,3062
Klassenstufe 10,Realschulen,männlich,Baden-Württemberg,20945
Klassenstufe 10,Realschulen,männlich,Bayern,25553
Klassenstufe 10,Realschulen,männlich,Berlin,0
Klassenstufe 10,Realschulen,männlich,Brandenburg,0
Klassenstufe 10,Realschulen,männlich,Bremen,0
Klassenstufe 10,Realschulen,männlich,Hamburg,0
Klassenstufe 10,Realschulen,männlich,Hessen,7831
Klassenstufe 10,Realschulen,männlich,Mecklenburg-Vorpommern,0
Klassenstufe 10,Realschulen,männlich,Niedersachsen,15128
Klassenstufe 10,Realschulen,männlich,Nordrhein-Westfalen,24645
Klassenstufe 10,Realschulen,männlich,Rheinland-Pfalz,143
Klassenstufe 10,Realschulen,männlich,Saarland,84
Klassenstufe 10,Realschulen,männlich,Sachsen,0
Klassenstufe 10,Realschulen,männlich,Sachsen-Anhalt,0
Klassenstufe 10,Realschulen,männlich,Schleswig-Holstein,36
Klassenstufe 10,Realschulen,männlich,Thüringen,0
Klassenstufe 10,Realschulen,weiblich,Baden-Württemberg,20504
Klassenstufe 10,Realschulen,weiblich,Bayern,26690
Klassenstufe 10,Realschulen,weiblich,Berlin,0
Klassenstufe 10,Realschulen,weiblich,Brandenburg,0
Klassenstufe 10,Realschulen,weiblich,Bremen,0
Klassenstufe 10,Realschulen,weiblich,Hamburg,0
Klassenstufe 10,Realschulen,weiblich,Hessen,7357
Klassenstufe 10,Realschulen,weiblich,Mecklenburg-Vorpommern,0
Klassenstufe 10,Realschulen,weiblich,Niedersachsen,13961
Klassenstufe 10,Realschulen,weiblich,Nordrhein-Westfalen,23673
Klassenstufe 10,Realschulen,weiblich,Rheinland-Pfalz,494
Klassenstufe 10,Realschulen,weiblich,Saarland,130
Klassenstufe 10,Realschulen,weiblich,Sachsen,0
Klassenstufe 10,Realschulen,weiblich,Sachsen-Anhalt,0
Klassenstufe 10,Realschulen,weiblich,Schleswig-Holstein,33
Klassenstufe 10,Realschulen,weiblich,Thüringen,0
Klassenstufe 10,Gymnasien (G9),männlich,Baden-Württemberg,0
Klassenstufe 10,Gymnasien (G9),männlich,Bayern,0
Klassenstufe 10,Gymnasien (G9),männlich,Berlin,0
Klassenstufe 10,Gymnasien (G9),männlich,Brandenburg,0
Klassenstufe 10,Gymnasien (G9),männlich,Bremen,84
Klassenstufe 10,Gymnasien (G9),männlich,Hamburg,0
Klassenstufe 10,Gymnasien (G9),männlich,Hessen,1498
Klassenstufe 10,Gymnasien (G9),männlich,Mecklenburg-Vorpommern,0
Klassenstufe 10,Gymnasien (G9),männlich,Niedersachsen,206
Klassenstufe 10,Gymnasien (G9),männlich,Nordrhein-Westfalen,66
Klassenstufe 10,Gymnasien (G9),männlich,Rheinland-Pfalz,5947
Klassenstufe 10,Gymnasien (G9),männlich,Saarland,0
Klassenstufe 10,Gymnasien (G9),männlich,Sachsen,0
Klassenstufe 10,Gymnasien (G9),männlich,Sachsen-Anhalt,0
Klassenstufe 10,Gymnasien (G9),männlich,Schleswig-Holstein,432
Klassenstufe 10,Gymnasien (G9),männlich,Thüringen,0
Klassenstufe 10,Gymnasien (G9),weiblich,Baden-Württemberg,0
Klassenstufe 10,Gymnasien (G9),weiblich,Bayern,0
Klassenstufe 10,Gymnasien (G9),weiblich,Berlin,0
Klassenstufe 10,Gymnasien (G9),weiblich,Brandenburg,0
Klassenstufe 10,Gymnasien (G9),weiblich,Bremen,71
Klassenstufe 10,Gymnasien (G9),weiblich,Hamburg,0
Klassenstufe 10,Gymnasien (G9),weiblich,Hessen,1669
Klassenstufe 10,Gymnasien (G9),weiblich,Mecklenburg-Vorpommern,0
Klassenstufe 10,Gymnasien (G9),weiblich,Niedersachsen,291
Klassenstufe 10,Gymnasien (G9),weiblich,Nordrhein-Westfalen,52
Klassenstufe 10,Gymnasien (G9),weiblich,Rheinland-Pfalz,7110
Klassenstufe 10,Gymnasien (G9),weiblich,Saarland,0
Klassenstufe 10,Gymnasien (G9),weiblich,Sachsen,0
Klassenstufe 10,Gymnasien (G9),weiblich,Sachsen-Anhalt,0
Klassenstufe 10,Gymnasien (G9),weiblich,Schleswig-Holstein,509
Klassenstufe 10,Gymnasien (G9),weiblich,Thüringen,0
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Baden-Württemberg,324
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Bayern,138
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Berlin,10805
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Brandenburg,1344
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Bremen,1736
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Hamburg,4569
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Hessen,4918
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Mecklenburg-Vorpommern,327
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Niedersachsen,4161
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Nordrhein-Westfalen,16168
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Rheinland-Pfalz,2556
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Saarland,682
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Sachsen,0
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Sachsen-Anhalt,232
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Schleswig-Holstein,5353
Klassenstufe 10,Integrierte Gesamtschulen,männlich,Thüringen,578
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Baden-Württemberg,257
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Bayern,144
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Berlin,7745
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Brandenburg,1288
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Bremen,1596
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Hamburg,4013
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Hessen,4804
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Mecklenburg-Vorpommern,310
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Niedersachsen,4046
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Nordrhein-Westfalen,16012
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Rheinland-Pfalz,2409
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Saarland,650
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Sachsen,0
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Sachsen-Anhalt,206
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Schleswig-Holstein,5445
Klassenstufe 10,Integrierte Gesamtschulen,weiblich,Thüringen,605
Klassenstufe 10,Freie Waldorfschulen,männlich,Baden-Württemberg,914
Klassenstufe 10,Freie Waldorfschulen,männlich,Bayern,322
Klassenstufe 10,Freie Waldorfschulen,männlich,Berlin,134
Klassenstufe 10,Freie Waldorfschulen,männlich,Brandenburg,68
Klassenstufe 10,Freie Waldorfschulen,männlich,Bremen,47
Klassenstufe 10,Freie Waldorfschulen,männlich,Hamburg,104
Klassenstufe 10,Freie Waldorfschulen,männlich,Hessen,239
Klassenstufe 10,Freie Waldorfschulen,männlich,Mecklenburg-Vorpommern,40
Klassenstufe 10,Freie Waldorfschulen,männlich,Niedersachsen,279
Klassenstufe 10,Freie Waldorfschulen,männlich,Nordrhein-Westfalen,666
Klassenstufe 10,Freie Waldorfschulen,männlich,Rheinland-Pfalz,97
Klassenstufe 10,Freie Waldorfschulen,männlich,Saarland,48
Klassenstufe 10,Freie Waldorfschulen,männlich,Sachsen,56
Klassenstufe 10,Freie Waldorfschulen,männlich,Sachsen-Anhalt,42
Klassenstufe 10,Freie Waldorfschulen,männlich,Schleswig-Holstein,195
Klassenstufe 10,Freie Waldorfschulen,männlich,Thüringen,58
Klassenstufe 10,Freie Waldorfschulen,weiblich,Baden-Württemberg,1009
Klassenstufe 10,Freie Waldorfschulen,weiblich,Bayern,339
Klassenstufe 10,Freie Waldorfschulen,weiblich,Berlin,161
Klassenstufe 10,Freie Waldorfschulen,weiblich,Brandenburg,62
Klassenstufe 10,Freie Waldorfschulen,weiblich,Bremen,40
Klassenstufe 10,Freie Waldorfschulen,weiblich,Hamburg,113
Klassenstufe 10,Freie Waldorfschulen,weiblich,Hessen,259
Klassenstufe 10,Freie Waldorfschulen,weiblich,Mecklenburg-Vorpommern,47
Klassenstufe 10,Freie Waldorfschulen,weiblich,Niedersachsen,288
Klassenstufe 10,Freie Waldorfschulen,weiblich,Nordrhein-Westfalen,746
Klassenstufe 10,Freie Waldorfschulen,weiblich,Rheinland-Pfalz,88
Klassenstufe 10,Freie Waldorfschulen,weiblich,Saarland,53
Klassenstufe 10,Freie Waldorfschulen,weiblich,Sachsen,63
Klassenstufe 10,Freie Waldorfschulen,weiblich,Sachsen-Anhalt,37
Klassenstufe 10,Freie Waldorfschulen,weiblich,Schleswig-Holstein,184
Klassenstufe 10,Freie Waldorfschulen,weiblich,Thüringen,74
Klassenstufe 10,Förderschulen,männlich,Baden-Württemberg,1875
Klassenstufe 10,Förderschulen,männlich,Bayern,487
Klassenstufe 10,Förderschulen,männlich,Berlin,575
Klassenstufe 10,Förderschulen,männlich,Brandenburg,474
Klassenstufe 10,Förderschulen,männlich,Bremen,106
Klassenstufe 10,Förderschulen,männlich,Hamburg,303
Klassenstufe 10,Förderschulen,männlich,Hessen,1108
Klassenstufe 10,Förderschulen,männlich,Mecklenburg-Vorpommern,41
Klassenstufe 10,Förderschulen,männlich,Niedersachsen,901
Klassenstufe 10,Förderschulen,männlich,Nordrhein-Westfalen,4811
Klassenstufe 10,Förderschulen,männlich,Rheinland-Pfalz,245
Klassenstufe 10,Förderschulen,männlich,Saarland,114
Klassenstufe 10,Förderschulen,männlich,Sachsen,206
Klassenstufe 10,Förderschulen,männlich,Sachsen-Anhalt,170
Klassenstufe 10,Förderschulen,männlich,Schleswig-Holstein,16
Klassenstufe 10,Förderschulen,männlich,Thüringen,236
Klassenstufe 10,Förderschulen,weiblich,Baden-Württemberg,1198
Klassenstufe 10,Förderschulen,weiblich,Bayern,474
Klassenstufe 10,Förderschulen,weiblich,Berlin,384
Klassenstufe 10,Förderschulen,weiblich,Brandenburg,306
Klassenstufe 10,Förderschulen,weiblich,Bremen,91
Klassenstufe 10,Förderschulen,weiblich,Hamburg,192
Klassenstufe 10,Förderschulen,weiblich,Hessen,711
Klassenstufe 10,Förderschulen,weiblich,Mecklenburg-Vorpommern,35
Klassenstufe 10,Förderschulen,weiblich,Niedersachsen,620
Klassenstufe 10,Förderschulen,weiblich,Nordrhein-Westfalen,2790
Klassenstufe 10,Förderschulen,weiblich,Rheinland-Pfalz,202
Klassenstufe 10,Förderschulen,weiblich,Saarland,94
Klassenstufe 10,Förderschulen,weiblich,Sachsen,166
Klassenstufe 10,Förderschulen,weiblich,Sachsen-Anhalt,155
Klassenstufe 10,Förderschulen,weiblich,Schleswig-Holstein,24
Klassenstufe 10,Förderschulen,weiblich,Thüringen,172
keine Angabe-Sek. I,Hauptschulen,männlich,Baden-Württemberg,0
keine Angabe-Sek. I,Hauptschulen,männlich,Bayern,0
keine Angabe-Sek. I,Hauptschulen,männlich,Berlin,0
keine Angabe-Sek. I,Hauptschulen,männlich,Brandenburg,0
keine Angabe-Sek. I,Hauptschulen,männlich,Bremen,0
keine Angabe-Sek. I,Hauptschulen,männlich,Hamburg,0
keine Angabe-Sek. I,Hauptschulen,männlich,Hessen,0
keine Angabe-Sek. I,Hauptschulen,männlich,Mecklenburg-Vorpommern,0
keine Angabe-Sek. I,Hauptschulen,männlich,Niedersachsen,676
keine Angabe-Sek. I,Hauptschulen,männlich,Nordrhein-Westfalen,0
keine Angabe-Sek. I,Hauptschulen,männlich,Rheinland-Pfalz,0
keine Angabe-Sek. I,Hauptschulen,männlich,Saarland,0
keine Angabe-Sek. I,Hauptschulen,männlich,Sachsen,0
keine Angabe-Sek. I,Hauptschulen,männlich,Sachsen-Anhalt,0
keine Angabe-Sek. I,Hauptschulen,männlich,Schleswig-Holstein,0
keine Angabe-Sek. I,Hauptschulen,männlich,Thüringen,0
keine Angabe-Sek. I,Hauptschulen,weiblich,Baden-Württemberg,0
keine Angabe-Sek. I,Hauptschulen,weiblich,Bayern,0
keine Angabe-Sek. I,Hauptschulen,weiblich,Berlin,0
keine Angabe-Sek. I,Hauptschulen,weiblich,Brandenburg,0
keine Angabe-Sek. I,Hauptschulen,weiblich,Bremen,0
keine Angabe-Sek. I,Hauptschulen,weiblich,Hamburg,0
keine Angabe-Sek. I,Hauptschulen,weiblich,Hessen,0
keine Angabe-Sek. I,Hauptschulen,weiblich,Mecklenburg-Vorpommern,0
keine Angabe-Sek. I,Hauptschulen,weiblich,Niedersachsen,536
keine Angabe-Sek. I,Hauptschulen,weiblich,Nordrhein-Westfalen,0
keine Angabe-Sek. I,Hauptschulen,weiblich,Rheinland-Pfalz,0
keine Angabe-Sek. I,Hauptschulen,weiblich,Saarland,0
keine Angabe-Sek. I,Hauptschulen,weiblich,Sachsen,0
keine Angabe-Sek. I,Hauptschulen,weiblich,Sachsen-Anhalt,0
keine Angabe-Sek. I,Hauptschulen,weiblich,Schleswig-Holstein,0
keine Angabe-Sek. I,Hauptschulen,weiblich,Thüringen,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Baden-Württemberg,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Bayern,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Berlin,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Brandenburg,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Bremen,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Hamburg,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Hessen,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Mecklenburg-Vorpommern,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Niedersachsen,406
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Nordrhein-Westfalen,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Rheinland-Pfalz,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Saarland,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Sachsen,963
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Sachsen-Anhalt,193
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Schleswig-Holstein,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,männlich,Thüringen,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Baden-Württemberg,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Bayern,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Berlin,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Brandenburg,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Bremen,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Hamburg,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Hessen,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Mecklenburg-Vorpommern,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Niedersachsen,349
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Nordrhein-Westfalen,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Rheinland-Pfalz,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Saarland,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Sachsen,765
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Sachsen-Anhalt,138
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Schleswig-Holstein,0
keine Angabe-Sek. I,Schularten mit mehreren Bildungsgängen,weiblich,Thüringen,0
keine Angabe-Sek. I,Realschulen,männlich,Baden-Württemberg,0
keine Angabe-Sek. I,Realschulen,männlich,Bayern,0
keine Angabe-Sek. I,Realschulen,männlich,Berlin,0
keine Angabe-Sek. I,Realschulen,männlich,Brandenburg,0
keine Angabe-Sek. I,Realschulen,männlich,Bremen,0
keine Angabe-Sek. I,Realschulen,männlich,Hamburg,0
keine Angabe-Sek. I,Realschulen,männlich,Hessen,0
keine Angabe-Sek. I,Realschulen,männlich,Mecklenburg-Vorpommern,0
keine Angabe-Sek. I,Realschulen,männlich,Niedersachsen,210
keine Angabe-Sek. I,Realschulen,männlich,Nordrhein-Westfalen,1
keine Angabe-Sek. I,Realschulen,männlich,Rheinland-Pfalz,0
keine Angabe-Sek. I,Realschulen,männlich,Saarland,0
keine Angabe-Sek. I,Realschulen,männlich,Sachsen,0
keine Angabe-Sek. I,Realschulen,männlich,Sachsen-Anhalt,0
keine Angabe-Sek. I,Realschulen,männlich,Schleswig-Holstein,0
keine Angabe-Sek. I,Realschulen,männlich,Thüringen,0
keine Angabe-Sek. I,Realschulen,weiblich,Baden-Württemberg,0
keine Angabe-Sek. I,Realschulen,weiblich,Bayern,0
keine Angabe-Sek. I,Realschulen,weiblich,Berlin,0
keine Angabe-Sek. I,Realschulen,weiblich,Brandenburg,0
keine Angabe-Sek. I,Realschulen,weiblich,Bremen,0
keine Angabe-Sek. I,Realschulen,weiblich,Hamburg,0
keine Angabe-Sek. I,Realschulen,weiblich,Hessen,0
keine Angabe-Sek. I,Realschulen,weiblich,Mecklenburg-Vorpommern,0
keine Angabe-Sek. I,Realschulen,weiblich,Niedersachsen,128
keine Angabe-Sek. I,Realschulen,weiblich,Nordrhein-Westfalen,3
keine Angabe-Sek. I,Realschulen,weiblich,Rheinland-Pfalz,0
keine Angabe-Sek. I,Realschulen,weiblich,Saarland,0
keine Angabe-Sek. I,Realschulen,weiblich,Sachsen,0
keine Angabe-Sek. I,Realschulen,weiblich,Sachsen-Anhalt,0
keine Angabe-Sek. I,Realschulen,weiblich,Schleswig-Holstein,0
keine Angabe-Sek. I,Realschulen,weiblich,Thüringen,0
keine Angabe-Sek. I,Gymnasien (G8),männlich,Baden-Württemberg,0
