"name","id","official_id","address","school_type","school_type_entity","fax","state","phone","full_time_school","lon","lat"
"August-Gaul-Schule","HE-3832-0","3832","Patershäuser Straße 6, 63457 Hanau","Grundschule","Grundschule","06181/6103060","HE","06181/53875",false,8.941525,50.108138
"Limesschule","HE-3833-0","3833","Alter Kahler Weg 1, 63457 Hanau","Grundschule","Grundschule","06181/51085","HE","06181/52422",false,8.968314,50.100288
"Eichendorffschule","HE-3834-0","3834","Marienstraße 19, 63457 Hanau","Grundschule","Grundschule","06181/571083","HE","06181/53296",false,8.949237,50.098382
"Geschwister-Scholl-Schule","HE-3835-0","3835","Schulstr. 12, 63538 Großkrotzenburg","Grundschule","Grundschule","06186/8074","HE","06186/1440",false,8.97863,50.08424
"Astrid-Lindgren-Schule","HE-3837-0","3837","Köbler Weg 46-50, 63546 Hammersbach","Grundschule","Grundschule","06185/893135","HE","06185/2381",false,8.998333,50.23215
"Fritz-Schubert-Schule","HE-3838-0","3838","Bücherweg 19, 63477 Maintal","Grundschule","Grundschule","06181/4240056","HE","06181/431950",false,8.839671,50.158009
"Schule an der Gründau","HE-3839-0","3839","Bremesgasse 13, 63505 Langenselbold","Grundschule","Grundschule","06184/647327","HE","06184/3396",false,9.038487,50.178052
"Schule am Weinberg","HE-3840-0","3840","Rhönstraße 67, 63505 Langenselbold","Grundschule","Grundschule","06184/2891","HE","06184/2881",false,9.049337,50.182871
"Erich-Simdorn-Schule","HE-3841-0","3841","Rüdigheimer Straße, 63543 Neuberg","Grundschule","Grundschule","06183/913760","HE","06183/3401",false,8.991731,50.190971
"Albert-Schweitzer-Schule","HE-3842-0","3842","Johannesweg 27, 61130 Nidderau","Grundschule","Grundschule","06187/900894","HE","06187/900893",false,8.860994,50.238221
"Kurt-Schumacher-Schule","HE-3843-0","3843","Rudolf-Walther-Platz 1, 61130 Nidderau","Grundschule","Grundschule","06187/22069","HE","06187/22043",false,8.9,50.25
"Paul-Maar-Schule","HE-3844-0","3844","Schulstraße 7, 61130 Nidderau","Grundschule","Grundschule","06187/9229890","HE","06187/22528",false,8.908776,50.260403
"Struwwelpeterschule","HE-3845-0","3845","Burgstraße 4, 61138 Niederdorfelden","Grundschule","Grundschule","06101/5373290","HE","06101/34337",false,8.803001,50.194721
"Grundschule Ostheim","HE-3846-0","3846","Jahnstraße 2, 61130 Nidderau","Grundschule","Grundschule","06187/22090","HE","06187/22111",false,8.904136,50.224562
"Adolf-Reichwein-Schule","HE-3847-0","3847","Alzenauer Straße 25, 63517 Rodenbach","Grundschule","Grundschule","06184/50082","HE","06184/50081",false,9.026743,50.140918
"Adolf-Reichwein-Schule","HE-3847-1","3847","Alzenauer Straße 25, 63517 Rodenbach","Hauptschule mit Förderstufe","Hauptschule","06184/50082","HE","06184/50081",false,9.026743,50.140918
"Adolf-Reichwein-Schule","HE-3847-2","3847","Alzenauer Straße 25, 63517 Rodenbach","Realschule","Realschule","06184/50082","HE","06184/50081",false,9.026743,50.140918
"Ronneburgschule","HE-3848-0","3848","Tannenweg 9, 63549 Ronneburg","Grundschule","Grundschule","06184/647226","HE","06184/7909",false,9.0438,50.219343
"Sterntalerschule","HE-3849-0","3849","Wiesenau 3, 61137 Schöneck","Grundschule","Grundschule","06187/992629","HE","06187/6174",false,8.83665,50.215836
"Friedrich-Ebert-Schule","HE-3850-0","3850","Bleichstraße 9, 61137 Schöneck","Grundschule","Grundschule","06187/992558","HE","06187/5035",false,8.850659,50.198534
"Büchertalschule","HE-3851-0","3851","Mittelbucher Straße 60, 63477 Maintal","Grundschule","Grundschule","06181/71006","HE","06181/72310",false,8.872402,50.172887
"Mittelpunktschule Wartenberg-Angersbach","HE-3852-0","3852","Schillerstraße 1, 36367 Wartenberg","Grundschule","Grundschule","06641/919732","HE","06641/3180",false,9.438258,50.629648
"Mittelpunktschule Wartenberg-Angersbach","HE-3852-1","3852","Schillerstraße 1, 36367 Wartenberg","Hauptschule mit Förderstufe","Hauptschule","06641/919732","HE","06641/3180",false,9.438258,50.629648
"Windbergschule Freiensteinau","HE-3853-0","3853","Am Sonnenhügel 10, 36399 Freiensteinau","Grundschule","Grundschule","06666/919081","HE","06666/919080",false,9.40589,50.428384
"Freiherr-vom-Stein-Schule Herbstein","HE-3858-0","3858","Oelegemer Straße 30, 36358 Herbstein","Grundschule","Grundschule","06643/919467","HE","06643/8010",false,9.3397,50.558858
"Eichbergschule","HE-3861-0","3861","Am Eichberg 3, 36341 Lauterbach (Hessen)","Grundschule","Grundschule","06641/3950","HE","06641/3949",false,9.394789,50.633325
"Gudrun-Pausewang-Schule","HE-3862-0","3862","Hohenbucher Weg 17, 36341 Lauterbach (Hessen)","Grundschule","Grundschule","06641/917680","HE","06641/3152",false,9.380198,50.659588
"Lautertalschule","HE-3869-0","3869","Schulstraße 4, 36369 Lautertal (Vogelsberg)","Grundschule","Grundschule","06645/780525","HE","06645/411",false,9.26446,50.577869
"Dieffenbachschule","HE-3873-0","3873","Schlesische Straße 33, 36110 Schlitz","Grundschule","Grundschule","06642/919096","HE","06642/919095",false,9.551483,50.674075
"Schlossbergschule","HE-3875-0","3875","Marktstraße 24, 35327 Ulrichstein","Grundschule","Grundschule","06645/780604","HE","06645/501",false,9.193955,50.575108
"Schule im Emsbachtal","HE-3876-0","3876","Dietkircher Straße 1, 65611 Brechen","Grundschule","Grundschule","06438/923595","HE","06438/2443",false,8.163305,50.365283
"Schule im Emsbachtal","HE-3876-1","3876","Dietkircher Straße 1, 65611 Brechen","Hauptschule","Hauptschule","06438/923595","HE","06438/2443",false,8.163305,50.365283
"Schule im Emsbachtal","HE-3876-2","3876","Dietkircher Straße 1, 65611 Brechen","Realschule","Realschule","06438/923595","HE","06438/2443",false,8.163305,50.365283
"Atzelschule Bad Camberg","HE-3877-0","3877","Egerländer Straße 9, 65520 Bad Camberg","Grundschule","Grundschule","06434/930892","HE","06434/930891",false,8.26756,50.303221
"Grundschule Dehrn","HE-3878-0","3878","Blankenstraße, 65594 Runkel","Grundschule","Grundschule","06431/971129","HE","06431/71973",false,8.0950774,50.4200124
"Mittelpunktschule St. Blasius","HE-3880-0","3880","Mozartstraße, 65599 Dornburg","Grundschule","Grundschule","06436/9166526","HE","06436/916650",false,8.0230294,50.5081283
"Mittelpunktschule St. Blasius","HE-3880-1","3880","Mozartstraße, 65599 Dornburg","Hauptschule","Hauptschule","06436/9166526","HE","06436/916650",false,8.0230294,50.5081283
"Mittelpunktschule St. Blasius","HE-3880-2","3880","Mozartstraße, 65599 Dornburg","Realschule","Realschule","06436/9166526","HE","06436/916650",false,8.0230294,50.5081283
"Grundschule Ellar","HE-3883-0","3883","Hauser Straße 2, 65620 Waldbrunn (Westerwald)","Grundschule","Grundschule","06436/602575","HE","06436/6518",false,8.114543,50.520944
"Elbtalschule","HE-3885-0","3885","Vogelsanger Weg 4, 65627 Elbtal","Grundschule","Grundschule","06436/602216","HE","06436/4666",false,8.06667,50.51667
"Erlenbachschule","HE-3886-0","3886","Hadamarer Straße 13, 65604 Elz","Grundschule","Grundschule","06431/591952","HE","06431/54753",false,8.035622,50.414836
"Erlenbachschule","HE-3886-1","3886","Hadamarer Straße 13, 65604 Elz","Hauptschule","Hauptschule","06431/591952","HE","06431/54753",false,8.035622,50.414836
"Erlenbachschule","HE-3886-2","3886","Hadamarer Straße 13, 65604 Elz","Realschule","Realschule","06431/591952","HE","06431/54753",false,8.035622,50.414836
"Oranienschule Elz","HE-3887-0","3887","Oranienstraße 30, 65604 Elz","Grundschule","Grundschule","06431/5709586","HE","06431/52230",false,8.028445,50.406431
"Regenbogenschule","HE-3888-0","3888","Horstweg 2, 65520 Bad Camberg","Grundschule","Grundschule","06434/904090","HE","06434/7510",false,8.259575,50.309934
"Schule am Eschilishov","HE-3889-0","3889","Kirchstraße 10, 65552 Limburg an der Lahn","Grundschule","Grundschule","06431/478610","HE","06431/72363",false,8.084635,50.437558
"Grundschule am Elbbach","HE-3891-0","3891","Schulgässchen 2-3, 65589 Hadamar","Grundschule","Grundschule","06433/946195","HE","06433/3278",false,8.05,50.45
"Herzenbergschule Hadamar","HE-3894-0","3894","Nonnengasse 32a, 65589 Hadamar","Grundschule","Grundschule","06433/949073","HE","06433/2063",false,8.048445,50.447275
"Grundschule Hausen","HE-3897-0","3897","Schulstraße 9, 65620 Waldbrunn (Westerwald)","Grundschule","Grundschule","06436/602772","HE","06436/4549",false,8.097794,50.524266
"Freiherr-vom-Stein-Schule Dauborn","HE-3898-0","3898","Elisabeth-Koch-Straße, 65597 Hünfelden","schulformbezogene (kooperative) Gesamtschule","Kooperative Gesamtschule","06438/71274","HE","06438/2672",false,8.1716404,50.3254925
"Grundschule Langendernbach","HE-3899-0","3899","Bahnhofstraße 22, 65599 Dornburg","Grundschule","Grundschule","06436/288998","HE","06436/6517",false,8.044873,50.539327
"Grundschule Linter","HE-3900-0","3900","Jahnstraße 5, 65550 Limburg an der Lahn","Grundschule","Grundschule","06431/496131","HE","06431/44205",false,8.089536,50.435497
"Johann-Wolfgang-von-Goethe-Schule","HE-3901-0","3901","Gartenstraße, 65549 Limburg an der Lahn","Hauptschule","Hauptschule","06431/4959721","HE","06431/495970",false,8.0709408,50.3808104
"Johann-Wolfgang-von-Goethe-Schule","HE-3901-1","3901","Gartenstraße, 65549 Limburg an der Lahn","Realschule","Realschule","06431/4959721","HE","06431/495970",false,8.0709408,50.3808104
"Theodor-Heuss-Schule","HE-3902-0","3902","Freiherr-vom-Stein-Platz 1, 65549 Limburg an der Lahn","Grundschule","Grundschule","06431/4964532","HE","06431/496450",false,8.053872,50.387847
"Theodor-Heuss-Schule","HE-3902-1","3902","Freiherr-vom-Stein-Platz 1, 65549 Limburg an der Lahn","Hauptschule mit Förderstufe","Hauptschule","06431/4964532","HE","06431/496450",false,8.053872,50.387847
"Theodor-Heuss-Schule","HE-3902-2","3902","Freiherr-vom-Stein-Platz 1, 65549 Limburg an der Lahn","Realschule","Realschule","06431/4964532","HE","06431/496450",false,8.053872,50.387847
"Erich-Kästner-Schule","HE-3903-0","3903","Goethestraße 2a, 65549 Limburg an der Lahn","Grundschule","Grundschule","06431/42005","HE","06431/42005",false,8.070812,50.379579
"Leo-Sternberg-Schule","HE-3904-0","3904","Im Ansper, 65549 Limburg an der Lahn","Grundschule","Grundschule","06431/24015","HE","06431/24014",false,8.0698462,50.3963004
"Leo-Sternberg-Schule","HE-3904-1","3904","Im Ansper, 65549 Limburg an der Lahn","Hauptschule","Hauptschule","06431/24015","HE","06431/24014",false,8.0698462,50.3963004
"Leo-Sternberg-Schule","HE-3904-2","3904","Im Ansper, 65549 Limburg an der Lahn","Realschule","Realschule","06431/24015","HE","06431/24014",false,8.0698462,50.3963004
"Lindenschule","HE-3905-0","3905","Am Wingert, 65551 Limburg an der Lahn","Grundschule","Grundschule","06431/479546","HE","06431/73116",false,8.126522,50.372027
"Grundschule Ahlbach","HE-3906-0","3906","Schulstraße, 65554 Limburg an der Lahn","Grundschule","Grundschule","06433/9306949","HE","06433/1364",false,8.119819,50.374731
"Mittelpunktschule Goldener Grund","HE-3907-0","3907","Goethestraße 10, 65618 Selters (Taunus)","Grundschule","Grundschule","06483/915135","HE","06483/7923",false,8.240662,50.339502
"Mittelpunktschule Goldener Grund","HE-3907-1","3907","Goethestraße 10, 65618 Selters (Taunus)","Hauptschule","Hauptschule","06483/915135","HE","06483/7923",false,8.240662,50.339502
"Mittelpunktschule Goldener Grund","HE-3907-2","3907","Goethestraße 10, 65618 Selters (Taunus)","Realschule","Realschule","06483/915135","HE","06483/7923",false,8.240662,50.339502
"Grundschule Oberbrechen","HE-3908-0","3908","Kapellenstraße 12, 65611 Brechen","Grundschule","Grundschule","06483/918411","HE","06483/7244",false,8.193284,50.355586
"Grundschule Offheim","HE-3909-0","3909","Dietkircher Straße 14, 65555 Limburg an der Lahn","Grundschule","Grundschule","06431/779646","HE","06431/51461",false,8.06432,50.416028
"Grundschule Staffel","HE-3910-0","3910","Schulstraße 16, 65556 Limburg an der Lahn","Grundschule","Grundschule","06431/283746","HE","06431/25310",false,8.104088,50.3916
"Grundschule Würges","HE-3912-0","3912","Schulstraße 77 a, 65520 Bad Camberg","Grundschule","Grundschule","06434/904580","HE","06434/8354",false,8.274784,50.280706
"Altenhainer Schule","HE-3913-0","3913","Heidenfeldstraße 12, 65812 Bad Soden am Taunus","Grundschule","Grundschule","06174/2906966","HE","06174/290690",false,8.471274,50.158703
"Grundschule Breckenheim","HE-3914-0","3914","Am Rathaus 7, 65207 Wiesbaden","Grundschule","Grundschule","06122/17691","HE","06122/13562",false,8.370665,50.078086
"Comenius-Schule","HE-3915-0","3915","Niederjosbacher Straße, 65817 Eppstein","Grundschule","Grundschule","06198/592819","HE","06198/59280",false,8.355888,50.141765
"Karl-Gärtner-Schule","HE-3917-0","3917","Wilhelm-Dietz-Straße 5, 65205 Wiesbaden","Grundschule","Grundschule","06122/5337616","HE","06122/533760",false,8.365748,50.047939
"Eddersheimer Schule","HE-3918-0","3918","Am Weißen Stein 3, 65795 Hattersheim am Main","Grundschule","Grundschule","06145/930980","HE","06145/930970",false,8.468276,50.041987
"Burg-Schule-Eppstein","HE-3919-0","3919","Bergstraße 42-44, 65817 Eppstein","Grundschule","Grundschule","06198/592666","HE","06198/592660",false,8.391352,50.140283
"Westerbach-Schule","HE-3920-0","3920","Georg-Büchner-Straße 18, 65760 Eschborn","Grundschule","Grundschule","06173/3196166","HE","06173/319610",false,8.544632,50.161154
"Hartmutschule","HE-3921-0","3921","Pestalozzistraße 7-11, 65760 Eschborn","Grundschule","Grundschule","06196/95409566","HE","06196/9540950",false,8.568976,50.148604
"Grundschule Süd-West","HE-3922-0","3922","Berliner Straße 27-29, 65760 Eschborn","Grundschule","Grundschule","06196/92757866","HE","06196/92757860",false,8.564154,50.1399212
"Albert-von-Reinach-Schule","HE-3923-0","3923","Grüner Weg 9, 65779 Kelkheim (Taunus)","Grundschule","Grundschule","06195/9903966","HE","06195/990390",false,8.425892,50.151563
"Riedschule","HE-3925-0","3925","Hauptl.-Urson-Straße 1, 65439 Flörsheim am Main","Grundschule","Grundschule","06145/502580","HE","06145/502570",false,8.42806,50.01167
"Grundschule Am Weilbach","HE-3926-0","3926","Wiesenstraße 17, 65439 Flörsheim am Main","Grundschule","Grundschule","06145/9362666","HE","06145/936260",false,8.435941,50.041626
"Goldborn-Schule","HE-3927-0","3927","Kirschgartenstraße 38, 65439 Flörsheim am Main","Grundschule","Grundschule","06145/9282566","HE","06145/928250",false,8.408989,50.030402
"Hans Christian Andersen-Schule","HE-3928-0","3928","Am Brünnchen 1, 61479 Glashütten","Grundschule","Grundschule","06174/964827","HE","06174/964825",false,8.402262,50.218915
"Robinson-Schule","HE-3929-0","3929","Rathausstraße 3-5, 65795 Hattersheim am Main","Grundschule","Grundschule","06190/936919","HE","06190/93690",false,8.48823,50.067353
"Weinbergschule","HE-3930-0","3930","Kirchstraße 42, 65239 Hochheim am Main","Grundschule","Grundschule","06146/8282466","HE","06146/8282460",false,8.352517,50.009171
"Heiligenstockschule","HE-3931-0","3931","Königsberger Weg 29, 65719 Hofheim am Taunus","Grundschule mit Förderstufe","Grundschule","06192/932066","HE","06192/932060",false,8.442719,50.077848
"Marxheimer Schule","HE-3932-0","3932","Schulstraße 31, 65719 Hofheim am Taunus","Grundschule","Grundschule","06192/9322966","HE","06192/932290",false,8.432815,50.071621
"Pestalozzi-Schule","HE-3933-0","3933","Ostendstraße 13, 65719 Hofheim am Taunus","Grundschule","Grundschule","06192/967320","HE","06192/96730",false,8.451974,50.086502
"Steinbergschule","HE-3934-0","3934","Altenhainer Straße 34, 65719 Hofheim am Taunus","Grundschule","Grundschule","06192/2933866","HE","06192/293380",false,8.452008,50.094534
"Philipp-Keim-Schule","HE-3935-0","3935","Oberer Haingraben 1, 65719 Hofheim am Taunus","Grundschule","Grundschule","06192/309316","HE","06192/30930",false,8.418006,50.062343
"Wilhelm-Busch-Schule","HE-3936-0","3936","Sportplatzstraße 9, 65719 Hofheim am Taunus","Grundschule","Grundschule","06192/2931966","HE","06192/293190",false,8.401415,50.104066
"Max-von-Gagern-Schule","HE-3937-0","3937","Rotebergstraße 35, 65779 Kelkheim (Taunus)","Grundschule","Grundschule","06195/6008966","HE","06195/600890",false,8.448983,50.150582
"Pestalozzischule","HE-3939-0","3939","Pestalozzistraße 7, 65779 Kelkheim (Taunus)","Grundschule","Grundschule","06195/9796966","HE","06195/979690",false,8.448681,50.139803
"Grundschule in den Sindlinger Wiesen","HE-3940-0","3940","Danziger Straße 1, 65779 Kelkheim (Taunus)","Grundschule","Grundschule","06195/9900866","HE","06195/990080",false,8.460587,50.130342
"Linden-Schule","HE-3941-0","3941","Lindenstraße 14, 65830 Kriftel","Grundschule","Grundschule","06192/9975918","HE","06192/997590",false,8.467619,50.084879
"Liederbachschule","HE-3942-0","3942","Wachenheimer Straße 67, 65835 Liederbach am Taunus","Grundschule","Grundschule","069/33997616","HE","069/3399760",false,8.48825,50.124673
"Lorsbacher Schule","HE-3943-0","3943","Bornstraße 19, 65719 Hofheim am Taunus","Grundschule","Grundschule","06192/2939266","HE","06192/293920",false,8.422019,50.114773
"Rudolf-Dietz-Schule","HE-3945-0","3945","Rudolf-Dietz-Straße 10, 65207 Wiesbaden","Grundschule","Grundschule","06127/4690","HE","06127/61711",false,8.308148,50.136824
"Drei-Linden-Schule","HE-3946-0","3946","Schwalbacher Straße 33, 65812 Bad Soden am Taunus","Grundschule","Grundschule","06196/65924966","HE","06196/6592490",false,8.496154,50.156787
"Theißtalschule","HE-3947-0","3947","Lenzhahner Weg 11, 65527 Niedernhausen","schulformbezogene (kooperative) Gesamtschule","Kooperative Gesamtschule","06127/907025","HE","06127/90700",false,8.31662,50.166333
"Grundschule Nordenstadt","HE-3948-0","3948","An der Schule 1, 65205 Wiesbaden","Grundschule","Grundschule","06122/76110","HE","06122/13877",false,8.341816,50.062409
"Albert-Schweitzer-Schule","HE-3949-0","3949","Albert-Schweitzer-Straße 10, 65795 Hattersheim am Main","Grundschule","Grundschule","06190/992866","HE","06190/992860",false,8.494748,50.052619
"Grundschule Reifenberg","HE-3950-0","3950","Brunhildenstraße 70, 61389 Schmitten","Grundschule","Grundschule","06082/9502820","HE","06082/950280",false,8.44431,50.26972
"Rossert-Schule","HE-3952-0","3952","Schulweg 1, 65779 Kelkheim (Taunus)","Grundschule","Grundschule","06198/5805966","HE","06198/580590",false,8.392468,50.172198
