address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
Albrecht-Dürer-Straße 6 06217 Merseburg (Saale),03461/230145,false,ST-145,51.355651,11.982344,"Sekundarschule ""Albrecht Dürer""",,03461/210821,,,ST
Kösener Straße 70 06618 Naumburg (Saale),03445/750810,false,ST-146,51.150905,11.786084,"Sekundarschule ""Albert Schweitzer""",,03445/778284,,,ST
Parkstraße 5 39343 Erxleben,039052/98250,false,ST-147,52.216928,11.243236,"Sekundarschule ""Albert Niemann""",,039052/331,,,ST
Teichstraße 25 06809 Sandersdorf-Brehna OT Roitzsch,034954/31931,false,ST-148,51.575696,12.260103,"Sekundarschule ""Adolph Diesterweg""",,034954/21534,,,ST
Arthur-Scheibner-Ring 1 06249 Mücheln (Geiseltal),034632/22277,false,ST-149,51.297092,11.813121,"Sekundarschule ""Adolf Holst""",,034632/22275,,,ST
Arneburger Straße 1 a 39576 Hansestadt Stendal,03931/210003,false,ST-150,52.610664,11.862023,"Sekundarschule ""Adolf Diesterweg""",,03931/212504,,,ST
Winckelmannplatz 5 a 39615 Seehausen (Altmark),039386/52147,false,ST-151,52.891432,11.749719,Sekundar- und Gemeinschaftsschule Seehausen,,039386/52153,,,ST
Schulstraße 15 06469 Stadt Seeland OT Nachterstedt,034741/70533,false,ST-152,51.797669,11.339626,Seelandschule,,034741/6251,,,ST
Schulstraße 1 06647 Finneland OT Saubach,034465/85255,false,ST-153,51.211582,11.528688,Sebastian-Kneipp-Grundschule,,034465/88232,,,ST
Rudolf-Breitscheid-Straße 16 06420 Könnern,034691/520058,false,ST-154,51.670247,11.768501,Schulzentrum Stadt Könnern Sekundarschule,,034691/52000,,,ST
Nietlebener Straße 4 06126 Halle (Saale),0345/5558799,false,ST-155,51.480128,11.912482,Schule des Zweiten Bildungsweges,,0345/555870,,,ST
Brandenburger Straße 8 39104 Magdeburg,0391/5616822,false,ST-156,52.133132,11.630271,Schule des Zweiten Bildungsweges,,0391/5616824,,,ST
Ernst-Barlach-Ring 37 06124 Halle (Saale),0345/8046156,false,ST-157,51.478872,11.929192,"Schule des Lebens ""Helen Keller""",,0345/8048887,,,ST
Platz der Deutschen Einheit 1 06686 Lützen OT Großgörschen,034444/901050,false,ST-158,51.215244,12.182438,Scharnhorst-Schule Großgörschen,,034444/20532,,,ST
Jamboler Straße 1 06130 Halle (Saale),0345/27980555,false,ST-159,51.449262,11.966984,Sankt Mauritius-Sekundarschule,,0345/27980580,,,ST
Kramerplatz 13 06618 Naumburg (Saale),03445/6990460,false,ST-160,51.150726,11.804575,Salztorschule,,03445/776269,,,ST
Hans-Dittmar-Straße 9 06118 Halle (Saale),0345/684586103,false,ST-161,51.522367,11.960878,Saaleschule - Integrierte Gesamtschule in freier Trägerschaft,,0345/6845860,,,ST
Brüderstraße 46 39288 Burg,03921/727828,false,ST-162,52.269492,11.857773,Roland-Gymnasium,,03921/72780,,,ST
Wulferstedter Straße 13 39387 Oschersleben (Bode) OT Hornhausen,03949/501016,false,ST-163,52.045361,11.168503,Reitersteinschule - Grundschule Hornhausen,,03949/2690,,,ST
Breite Straße 6/7 06844 Dessau-Roßlau,0340/213892,false,ST-164,51.837822,12.252895,Regenbogenschule - Förderschule (GB),,0340/213198,,,ST
Krähenbergstraße 10 06366 Köthen (Anhalt),03496/509282,false,ST-165,51.745017,11.954255,Regenbogenschule,,03496/551263,,,ST
Straße der Jugend 5 38486 Klötze,03909/473370,false,ST-166,52.627969,11.176266,Purnitz Grundschule,,03909/2029,,,ST
Weberstraße 27 39576 Hansestadt Stendal,nicht angegeben,false,ST-167,52.60108,11.858739,Privatschule Stendal,,03931/257880,,,ST
Schulstraße 1 39590 Tangermünde,039322/42013,false,ST-168,52.539102,11.969889,Privatgymnasium Tangermünde,,039322/2313,,,ST
Weberstraße 27 39576 Hansestadt Stendal,nicht angegeben,false,ST-169,52.60108,11.858739,Privatgymnasium Stendal,,03931/257880,,,ST
Harzburger Straße 3 38871 Ilsenburg (Harz),039452/48423,false,ST-170,51.866179,10.67515,Prinzess-Ilse-Grundschule,,039452/2270,,,ST
Kirchstraße 1 39397 Schwanebeck,039424/949902,false,ST-171,51.967097,11.120284,Petri-Sekundarschule,,039424/365,,,ST
