Schule,ID,official_id,school_type,partner_name,Type_grob,Type_mittel,Type_detail,state
Georg-Büchner-Gymnasium,BE-16541,07Y09,Gymnasien,Junior Wirtschaft erleben,Gemeinnütziger Akteur,Modell/Förderprogramm/Projekt,,BE
Georg-Büchner-Gymnasium,BE-16541,07Y09,Gymnasien,Nottingham,Unbestimmt,Unklar,Stadt,BE
Georg-Büchner-Gymnasium,BE-16541,07Y09,Gymnasien,Partnerschulen in Sydney,Partnerschule,Partnerschule,,BE
Georg-Büchner-Gymnasium,BE-16541,07Y09,Gymnasien,Science on Stage,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Büchner-Gymnasium,BE-16541,07Y09,Gymnasien,Suppenküche Lichtenrade,Gemeinnütziger Akteur,Familien-/Bildungs-/Kulturzentrum,,BE
Sartre-Gymnasium,BE-16546,10Y08,Gymnasien,Hellersdorfer Athletik-Club Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Sartre-Gymnasium,BE-16546,10Y08,Gymnasien,Helliwood media & education im Förderverein für Jugend und Sozialarbeit e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Sartre-Gymnasium,BE-16546,10Y08,Gymnasien,Partnerschule in Dijon (Frankreich) u.a.,Partnerschule,Partnerschule,,BE
Ernst-Haeckel-Schule,BE-16547,10K02,Integrierte Sekundarschule,ALBA Group plc & Co. KG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Ernst-Haeckel-Schule,BE-16547,10K02,Integrierte Sekundarschule,Debeka Versicherungen AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Ernst-Haeckel-Schule,BE-16547,10K02,Integrierte Sekundarschule,IG BAU Berlin,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Ernst-Haeckel-Schule,BE-16547,10K02,Integrierte Sekundarschule,Knorr-Bremse AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Ernst-Haeckel-Schule,BE-16547,10K02,Integrierte Sekundarschule,Partnerschule in Kalisz (Polen),Partnerschule,Partnerschule,,BE
Ernst-Haeckel-Schule,BE-16547,10K02,Integrierte Sekundarschule,Polizeiabschnitt,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Ernst-Haeckel-Schule,BE-16547,10K02,Integrierte Sekundarschule,"Projekt I.N.A. - Integrations-Netzwerk-Ausbildung"" der KIDS & CO g.e.V.",Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Ernst-Haeckel-Schule,BE-16547,10K02,Integrierte Sekundarschule,Unfallkrankenhaus Berlin in der Warener Straße,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Gesundheitswesen/Altersvorsorge),,BE
Konkordia-Grundschule,BE-16553,05G08,Grundschule,Kita im Elsflether Weg,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Konkordia-Grundschule,BE-16553,05G08,Grundschule,Kokito (Koordinationsschulung in Verbindung mit Fußball),Öffentliche Infrastruktur,Sportverein/Programm/Initaitve,,BE
Konkordia-Grundschule,BE-16553,05G08,Grundschule,Rudervereinigung Hellas-Titania Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Konkordia-Grundschule,BE-16553,05G08,Grundschule,Sportfreunde Kladow e.V. (Judo),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
BEST-Sabel-Grundschule Mahlsdorf,BE-16554,10P05,Grundschule,BEST-Sabel-Kitas,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
BEST-Sabel-Grundschule Mahlsdorf,BE-16554,10P05,Grundschule,Deutscher Fußball-Bund e.V. (DFB),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
BEST-Sabel-Grundschule Mahlsdorf,BE-16554,10P05,Grundschule,Freizeit- und Erholungszentrum Wuhlheide (FEZ),Gemeinnütziger Akteur,Familien-/Bildungs-/Kulturzentrum,,BE
BEST-Sabel-Grundschule Mahlsdorf,BE-16554,10P05,Grundschule,Fußballsportverein Blau-Weiss-Mahlsdorf e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
BEST-Sabel-Grundschule Mahlsdorf,BE-16554,10P05,Grundschule,Musik aus der Schule e.V. Konservatorium,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Nelson-Mandela-Schule,BE-16555,04K04,Integrierte Sekundarschule,Amadeu-Antonio-Stiftung (Initiativen für Zivilgesellschaft und demokratische Kultur),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Stiftung,BE
Nelson-Mandela-Schule,BE-16555,04K04,Integrierte Sekundarschule,COMENIUS-Schulpartnerschaften,Öffentliche Infrastruktur,Partnerschule,,BE
Nelson-Mandela-Schule,BE-16555,04K04,Integrierte Sekundarschule,Deutsche UNESCO-Kommission e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Nelson-Mandela-Schule,BE-16555,04K04,Integrierte Sekundarschule,HaitiCare e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Nelson-Mandela-Schule,BE-16555,04K04,Integrierte Sekundarschule,Integration und Demokratie e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Nelson-Mandela-Schule,BE-16555,04K04,Integrierte Sekundarschule,LekaGape Initiative Südafrika e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Nelson-Mandela-Schule,BE-16555,04K04,Integrierte Sekundarschule,RAA Regionale Arbeitsstellen für Bildung,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Amt),,BE
Nelson-Mandela-Schule,BE-16555,04K04,Integrierte Sekundarschule,Weltfriedensdienst e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Nelson-Mandela-Schule,BE-16555,04K04,Integrierte Sekundarschule,Deutsche UNESCO-Kommission e.V.,Gemeinnütziger Akteur,Verein,,BE
Nelson-Mandela-Schule,BE-16555,04K04,Integrierte Sekundarschule,HaitiCare e.V.,Gemeinnütziger Akteur,Verein,,BE
Nelson-Mandela-Schule,BE-16555,04K04,Integrierte Sekundarschule,Integration und Demokratie e.V.,Gemeinnütziger Akteur,Verein,,BE
Nelson-Mandela-Schule,BE-16555,04K04,Integrierte Sekundarschule,LekaGape Initiative Südafrika e.V.,Gemeinnütziger Akteur,Verein,,BE
Nelson-Mandela-Schule,BE-16555,04K04,Integrierte Sekundarschule,RAA Regionale Arbeitsstellen für Bildung,Öffentliche Infrastruktur,Amt,,BE
Nelson-Mandela-Schule,BE-16555,04K04,Integrierte Sekundarschule,Weltfriedensdienst e.V.,Gemeinnütziger Akteur,Verein,,BE
Emil-Fischer-Schule (OSZ Ernährung und Lebensmitteltechnik),BE-16556,12B02,Berufsoberschule,Bildung für Berlin und Brandenburg e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Emil-Fischer-Schule (OSZ Ernährung und Lebensmitteltechnik),BE-16556,12B02,Berufsoberschule,BioKräuterei Oberhavel,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Emil-Fischer-Schule (OSZ Ernährung und Lebensmitteltechnik),BE-16556,12B02,Berufsoberschule,Deutsche Landwirtschafts-Gesellschaft (DLG) e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Emil-Fischer-Schule (OSZ Ernährung und Lebensmitteltechnik),BE-16556,12B02,Berufsoberschule,diverse Krankenhäuser und Sozialstationen,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Gesundheitswesen/Altersvorsorge),,BE
Emil-Fischer-Schule (OSZ Ernährung und Lebensmitteltechnik),BE-16556,12B02,Berufsoberschule,Versuchs- und Lehranstalt für Brauerei (VLB) in Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Thomas-Mann-Gymnasium,BE-16565,12Y08,Gymnasien,Deutsche Bank AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Thomas-Mann-Gymnasium,BE-16565,12Y08,Gymnasien,Fontane-Haus Wilhelmsruher Damm 142c,Öffentliche Infrastruktur,Familien-/Bildungs-/Kulturzentrum,,BE
Thomas-Mann-Gymnasium,BE-16565,12Y08,Gymnasien,GESOBAU AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Thomas-Mann-Gymnasium,BE-16565,12Y08,Gymnasien,Institut der Deutschen Messewirtschaft,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Thomas-Mann-Gymnasium,BE-16565,12Y08,Gymnasien,Jugednaturschutzkademie Brückentin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Thomas-Mann-Gymnasium,BE-16565,12Y08,Gymnasien,Kaufland Warenhandel GmbH & Co. KG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Thomas-Mann-Gymnasium,BE-16565,12Y08,Gymnasien,KISS FM Radio GmbH & Co. KG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Thomas-Mann-Gymnasium,BE-16565,12Y08,Gymnasien,Netzwerk Märkisches Viertel e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Thomas-Mann-Gymnasium,BE-16565,12Y08,Gymnasien,Partnerschule in Breslau / Wroclaw (Polen),Partnerschule,Partnerschule,,BE
Thomas-Mann-Gymnasium,BE-16565,12Y08,Gymnasien,Partnerschule in Monléon-Magnoac / Hautes-Pyrénées (Frankreich),Partnerschule,Partnerschule,,BE
Thomas-Mann-Gymnasium,BE-16565,12Y08,Gymnasien,Sport- und Kulturzentrum SPOK gGmbH in der Nordendstraße 56,Gemeinnütziger Akteur,Gemeinnütziger Akteur,gGmbH,BE
Thomas-Mann-Gymnasium,BE-16565,12Y08,Gymnasien,Studenten machen Schule,Wirtschaftsakteur,Modell/Förderprogramm/Projekt,,BE
Bettina-von-Arnim-Schule,BE-16566,12K02,Integrierte Sekundarschule,ATRIUM Jugendkunstschule Reinickendorf Senftenberger Ring 97,Öffentliche Infrastruktur,Familien-/Bildungs-/Kulturzentrum,,BE
Bettina-von-Arnim-Schule,BE-16566,12K02,Integrierte Sekundarschule,Baugeschäft Kmieciak GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Bettina-von-Arnim-Schule,BE-16566,12K02,Integrierte Sekundarschule,Daimler AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Bettina-von-Arnim-Schule,BE-16566,12K02,Integrierte Sekundarschule,GESOBAU AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Bettina-von-Arnim-Schule,BE-16566,12K02,Integrierte Sekundarschule,MAN Diesel & Turbo Berlin,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Bettina-von-Arnim-Schule,BE-16566,12K02,Integrierte Sekundarschule,Musikschule Reinickendorf,Öffentliche Infrastruktur,Musikschule/musikalische Einrichtung,,BE
Bettina-von-Arnim-Schule,BE-16566,12K02,Integrierte Sekundarschule,Netzwerk Märkisches Viertel e.V. (c/o GESOBAU-Nachbarschaftsetage),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Bettina-von-Arnim-Schule,BE-16566,12K02,Integrierte Sekundarschule,OTIS GmbH & Co. OHG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Bettina-von-Arnim-Schule,BE-16566,12K02,Integrierte Sekundarschule,"Projekt Demokratie lernen & leben"" der Bund-Länder-Kommission für Bildungsplanung und Forschungsförderung",Öffentliche Infrastruktur,Modell/Förderprogramm/Projekt,,BE
Carl-Benz-Schule (Integrierte Sekundarschule),BE-16570,12K09,Integrierte Sekundarschule,Lehr- und Ökobauhof Niederbarnim e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Carl-Benz-Schule (Integrierte Sekundarschule),BE-16570,12K09,Integrierte Sekundarschule,TÜV Rheinland Akademie GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Humboldt-Gymnasium,BE-16571,12Y03,Gymnasien,Bayer Schering Pharma AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Humboldt-Gymnasium,BE-16571,12Y03,Gymnasien,COMENIUS-Schulpartnerschaften,Öffentliche Infrastruktur,Partnerschule,,BE
Humboldt-Gymnasium,BE-16571,12Y03,Gymnasien,Humboldt-Universität zu Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Humboldt-Gymnasium,BE-16571,12Y03,Gymnasien,Joersfelder Segelclub,Wirtschaftsakteur,Sportverein/Programm/Initaitve,,BE
Humboldt-Gymnasium,BE-16571,12Y03,Gymnasien,Kulturkind,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Humboldt-Gymnasium,BE-16571,12Y03,Gymnasien,Musikschule Reinickendorf,Öffentliche Infrastruktur,Musikschule/musikalische Einrichtung,,BE
Humboldt-Gymnasium,BE-16571,12Y03,Gymnasien,Naturkundemuseum Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Museum,BE
Humboldt-Gymnasium,BE-16571,12Y03,Gymnasien,Partnerschule in Kairo (Ägypten),Partnerschule,Partnerschule,,BE
Humboldt-Gymnasium,BE-16571,12Y03,Gymnasien,Partnerschule in Peking (China),Partnerschule,Partnerschule,,BE
Humboldt-Gymnasium,BE-16571,12Y03,Gymnasien,Partnerschule in Tallinn (Estland),Partnerschule,Partnerschule,,BE
Humboldt-Gymnasium,BE-16571,12Y03,Gymnasien,Ruderclub Tegel,Gemeinnütziger Akteur,Sportverein/Programm/Initaitve,,BE
Humboldt-Gymnasium,BE-16571,12Y03,Gymnasien,Technische Jugendfreizeit- und Bildungsgesellschaft (tjfbg) gemeinnützige GmbH,Gemeinnütziger Akteur,Gemeinnütziger Akteur,,BE
Humboldt-Gymnasium,BE-16571,12Y03,Gymnasien,Technische Universität Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Humboldt-Gymnasium,BE-16571,12Y03,Gymnasien,Verein Berliner Kaufleute und Industrieller (VBKI),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Humboldt-Gymnasium,BE-16571,12Y03,Gymnasien,VfL Tegel,Gemeinnütziger Akteur,Sportverein/Programm/Initaitve,,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Bürgerstiftung Berlin,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Stiftung,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Clermont-Ferrand,Unbestimmt,Unklar,,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Deutsch-Französisches Jugendwerk,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Deutsche Telekom Stiftung,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Stiftung,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Fraunhofer-Institut für Rechnerarchitektur und Softwaretechnik FIRST,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Freie Universität Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Humboldt-Universität zu Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,LIFE e.V. - Bildung Umwelt Chancengleichheit,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Mulhouse,Unbestimmt,Unklar,Stadt,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Partnerschule in Peking (China),Partnerschule,Partnerschule,,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Partnerschule in Singapur,Partnerschule,Partnerschule,,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Partnerschulen in Genf und Lausanne (Schweiz),Partnerschule,Partnerschule,,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Partnerschulen in Paris,Partnerschule,Partnerschule,,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Rochefort und Saint-Cloud (Frankreich),Unbestimmt,Unklar,Stadt,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Stiftung der Deutschen Wirtschaft (sdw) e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Stiftung Deutsch-Russischer Jugendaustausch gGmbH,Gemeinnütziger Akteur,Gemeinnütziger Akteur,gGmbH,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Technische Universität Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Verein mathematisch-naturwissenschaftlicher Excellence-Center an Schulen e.V. (Verein MINT-EC),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Romain-Rolland-Gymnasium,BE-16572,12Y07,Gymnasien,Wissenschaft im Dialog gGmbH,Gemeinnütziger Akteur,Gemeinnütziger Akteur,gGmbH,BE
Jean-Piaget-Schule,BE-16575,10K05,Integrierte Sekundarschule,Ausbildungsbetriebe,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Jean-Piaget-Schule,BE-16575,10K05,Integrierte Sekundarschule,Institut für Produktives Lernen in Europa (IPLE),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Jean-Piaget-Schule,BE-16575,10K05,Integrierte Sekundarschule,Partner: Schule-Wirtschaft (Landesagentur der Senatsverwaltung für Bildung,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Amt),,BE
Jean-Piaget-Schule,BE-16575,10K05,Integrierte Sekundarschule,Partnerschulen im Ausland,Partnerschule,Partnerschule,,BE
Jean-Piaget-Schule,BE-16575,10K05,Integrierte Sekundarschule,Wissenschaft und Forschung Berlin in Kooperation mit der Vereinigung der Unternehmensverbände in Berlin und Brandenburg e.V.),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Zacharias-Grundschule,BE-16576,03G44,Grundschule,Aqua Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Zacharias-Grundschule,BE-16576,03G44,Grundschule,Gesellschaft für Kinderbetreuung und Schule e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Zacharias-Grundschule,BE-16576,03G44,Grundschule,"Kita An den Pappeln"" in der Else-Jahn-Straße",Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Georg-Zacharias-Grundschule,BE-16576,03G44,Grundschule,Landessportbund Berlin e.V. (SportJugendBerlin),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Zacharias-Grundschule,BE-16576,03G44,Grundschule,Rugby Klub 03 Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Zacharias-Grundschule,BE-16576,03G44,Grundschule,Samuel`s Dance Hall Berlin-Weißensee,Wirtschaftsakteur,musikschule/musikalische Einrichtung,,BE
Georg-Zacharias-Grundschule,BE-16576,03G44,Grundschule,SC Berlin e.V. (Radsport),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Zacharias-Grundschule,BE-16576,03G44,Grundschule,Schwimmclub Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Zacharias-Grundschule,BE-16576,03G44,Grundschule,Sport- und Spielverein Rotation Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Zacharias-Grundschule,BE-16576,03G44,Grundschule,SV Preußen Berlin e.V. (Leichtathletik),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Zacharias-Grundschule,BE-16576,03G44,Grundschule,Tanzwerkstatt NO LIMIT e. V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Zacharias-Grundschule,BE-16576,03G44,Grundschule,Wolfdietrich-Schnurre-Bibliothek,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Bibliothek,BE
Christburg Campus gGmbH,BE-16577,03P03,Integrierte Sekundarschule,Christlicher Verein Junger Menschen (CVJM) Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Christburg Campus gGmbH,BE-16577,03P03,Integrierte Sekundarschule,Fleischerei Klaus Gerlach Greifswalder Straße,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Christburg Campus gGmbH,BE-16577,03P03,Integrierte Sekundarschule,Hausaufgabenhilfe,Unbestimmt,Unklar,,BE
Christburg Campus gGmbH,BE-16577,03P03,Integrierte Sekundarschule,Pausenbetreuung,Unbestimmt,Unklar,,BE
Christburg Campus gGmbH,BE-16577,03P03,Integrierte Sekundarschule,Polizeiabschnitt 16,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Christburg Campus gGmbH,BE-16577,03P03,Integrierte Sekundarschule,Young Life Deutschland e.V. (Nachhilfe,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Julius-Leber-Schule,BE-16582,12K01,Integrierte Sekundarschule,AOK Nordost - Die Gesundheitskasse,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Gesundheitswesen/Altersvorsorge),,BE
Julius-Leber-Schule,BE-16582,12K01,Integrierte Sekundarschule,Berliner Netzwerk für Ausbildung (bbw Akademie für betriebswirtschaftliche Weiterbildung GmbH),Wirtschaftsakteur,Wirtschaftsakteur,,BE
Julius-Leber-Schule,BE-16582,12K01,Integrierte Sekundarschule,Deutsche Kinder- und Jugendstiftung (DKJS),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Stiftung,BE
Julius-Leber-Schule,BE-16582,12K01,Integrierte Sekundarschule,Gesellschaft für berufsbildende Maßnahmen (GFBM) e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Julius-Leber-Schule,BE-16582,12K01,Integrierte Sekundarschule,Gühring oHG-G-Elit,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Amt),,BE
Julius-Leber-Schule,BE-16582,12K01,Integrierte Sekundarschule,lignotec MassivHolz GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Julius-Leber-Schule,BE-16582,12K01,Integrierte Sekundarschule,Stiftung der Deutschen Wirtschaft e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Klingenberg-Schule,BE-16585,10K06,Integrierte Sekundarschule,Autohaus Spree Automobil-Vertriebs-GmbH & Co. KG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Georg-Klingenberg-Schule,BE-16585,10K06,Integrierte Sekundarschule,Elektroanlagen-Meier GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Georg-Klingenberg-Schule,BE-16585,10K06,Integrierte Sekundarschule,Heizkraftwerk Klingenberg in Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),,BE
Georg-Klingenberg-Schule,BE-16585,10K06,Integrierte Sekundarschule,Intel GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Georg-Klingenberg-Schule,BE-16585,10K06,Integrierte Sekundarschule,pad e.V. (Sucht- und Gewaltprävention),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Georg-Klingenberg-Schule,BE-16585,10K06,Integrierte Sekundarschule,SMART Technologies (Germany) GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Rackow-Schulen Berlin,BE-16588,04P20,Berufsfachschule,LOKAHI LOFT exklusives Fitnesssstudio,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Elinor-Ostrom-Schule (OSZ Bürowirtschaft und Dienstleistungen),BE-16597,03B07,Fachoberschule,Berliner Wasserbetriebe,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),,BE
Elinor-Ostrom-Schule (OSZ Bürowirtschaft und Dienstleistungen),BE-16597,03B07,Fachoberschule,DGB Jugendbildungsstätte in Flecken Zechlin,Verband / Kammer / Innung / Gewerkschaft,Gewerkschaft,,BE
Elinor-Ostrom-Schule (OSZ Bürowirtschaft und Dienstleistungen),BE-16597,03B07,Fachoberschule,Entwicklungspolitisches Bildungs- und Informationszentrum e.V. (EPIZ),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Elinor-Ostrom-Schule (OSZ Bürowirtschaft und Dienstleistungen),BE-16597,03B07,Fachoberschule,Landessportbund Berlin e.V. (SportJugendBerlin),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
