"Name","Straße","PLZ","Ort","Bundesland","Type","Jahr","Titel","id"
"Katholische Fachschule für Sozialpädagogik Sancta Maria Bruchsal","Hochstrasse 6","76646","Bruchsal","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gesamtschule Weierheide","Egelsfurthstraße 66","46149","Oberhausen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Peter-Henlein-Realschule","Pommernstraße 10","90451","Nürnberg","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Pestalozzischule Wienrode","Kampstraße 7","38889","Wienrode","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","1"
"Anne-Frank-Gesamtschule","Kupfermühle 3","52353","Düren-Mariaweiler","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Geschwister-Scholl-Gesamtschule","Holtgrevenstraße 2-6","44532","Lünen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Robert-Blum-Oberschule","Kolonnenstraße 21","10829","Berlin","Berlin","","","Schule ohne Rassismus - Schule mit Courage","0"
"Goethe-Oberschule Kremmen","Straße der Einheit 2","16766","Kremmen","Brandenburg","","","Schule ohne Rassismus - Schule mit Courage","2"
"Felix-Nussbaum-Schule, Oberschule in Walsrode","Ostdeutsche Allee","29664","Walsrode","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Bebo-Wager-Schule - Berufsschule 1","Haunstetter Straße 66","86161","Augsburg","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Carl-Laemmle-Gymnasium","Herrenmahd 9","88471","Laupheim","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Michaeli-Gymnasium München","Hachinger-Bach-Straße 25","81671","München","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Schickhardt-Gymnasium Stuttgart","Schickhardtstraße 26","70199","Stuttgart","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gottlieb-Daimler-Gymnasium Stuttgart","Kattowitzer Straße 8","70374","Stuttgart","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Schwarzachtal-Schule Berg","Rosenbergstraße 15","92348","Berg","Bayern","","","Schule ohne Rassismus - Schule mit Courage","1"
"Staufer-Gymnasium Waiblingen","Mayenner Straße 30","71332","Waiblingen","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Lise-Meitner-Gymnasium","Bürgermeister-Demuth-Allee 4","74564","Crailsheim","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Georg-Büchner-Gymnasium Winnenden","Paulinenstraße 29 - 31","71364","Winnenden","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Städt. Theodolinden-Gymnasium","Am Staudengarten 2","81543","München","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gymnasium Christian-Ernestinum","Albrecht-Dürer-Straße 2","95448","Bayreuth","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Werner-von-Siemens Gymnasium","Stendaler Straße 10","39106","Magdeburg","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","1"
"August-Bebel-Mittelschule","Neckarsulmer Ring 17","09405","Zschopau","Sachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Berufsbildende Schulen I Emden","Steinweg 24","26721","Emden","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Karolinen-Gymnasium","Röntgenplatz 5","67227","Frankenthal","Rheinland-Pfalz","","","Schule ohne Rassismus - Schule mit Courage","0"
"Sophie-Barat-Schule","Warburgstraße 39","20354","Hamburg","Hamburg","","","Schule ohne Rassismus - Schule mit Courage","1"
"Humboldt-Gymnasium Eichwalde","Bahnhofstraße 80","15732","Eichwalde","Brandenburg","","","Schule ohne Rassismus - Schule mit Courage","1"
"Max-Planck-Gymnasium Dortmund","Ardeystraße 70 - 72","44139","Dortmund","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Lily-Braun-Gymnasium (ehem. Lily-Braun-Oberschule)","Münsingerstraße 2","13597","Berlin","Berlin","","","Schule ohne Rassismus - Schule mit Courage","0"
"Mildred-Harnack-Oberschule","Schulze-Boysen-Straße 20","10365","Berlin","Berlin","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gymnasium Finow","Fritz-Weineck-Straße 36","","","Brandenburg","","","Schule ohne Rassismus - Schule mit Courage","2"
"Alfred-Müller-Armack-Berufskolleg der Stadt Köln","Brüggener Straße 1","50969","Köln","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Albertus-Magnus-Gymnasium","Ottostraße 87","50823","Köln","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Südschule - Grundschule der Alten Hansestadt Lemgo","Am Stiftsland 8","32657","Lemgo","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Ricarda Huch-Gymnasium","Voswinckelstraße 1","58095","Hagen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gymnasium der Stadt Warstein","Schorenweg 9","59581","Warstein","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Friedrich-Spee-Gymnasium","Lippstädter Straße 8","59602","Rüthen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Berufskolleg für Wirtschaft und Verwaltung Aachen","Lothringer Straße 10","52062","Aachen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Viktoriaschule Aachen","Warmweiherstraße 4-8","52072","Aachen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Konrad-Adenauer-Hauptschule","Im Ohl 9","59872","Meschede-Freienohl","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gymnasium Hückelhoven","Hartlepooler Platz","41836","Hückelhoven","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Gesamtschule Schermbeck","Schlosßstraße 20","46514","Schermbeck","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Feldatalschule","Eisenacher Straße 1a","36457","Stadtlengsfeld","Thüringen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Staatliches Angergymnasium Jena","Karl-Liebknecht-Straße 87","07749","Jena","Thüringen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Elsa-Brandström-Realschule","Bergerhauser Straße 13","45136","Essen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gesamtschule Haspe","Kirmesplatz 2","58135","Hagen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Agricolagymnasium","Agricolaweg 1","06679","Hohenmölsen","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","1"
"Heinrich-Büssing-Schule","Salzdahlumer Straße 85","38126","Braunschweig","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Realschule am Drömling Rühen","An der Schule 5","38471","Rühen","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","2"
"Friedrich-Ludwig-Jahn-Gymnasium","Vor dem Lüchower Tor 2-4","29410","Salzwedel","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","0"
"Staatliches Gymnasium Bergschule Apolda","Dr.-Theodor-Neubauer-Straße 10a","99510","Apolda","Thüringen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Hellweg-Realschule","Königsborner Straße 12","59427","Unna","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Ceciliengymnasium Bielefeld","Niedermühlenkamp 5","33604","Bielefeld","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Wilhelm-Ostwald-Schule","Immenweg 6","12169","Berlin","Berlin","","","Schule ohne Rassismus - Schule mit Courage","8"
"Berufsschule 4","Schönweißstraße 7","90461","Nürnberg","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Realschule Am Kreuzberg","Steinweg 22","57250","Netphen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","2"
"Rudolf Steiner Schule Hamburg-Altona","Bleickenallee 1","22763","Hamburg","Hamburg","","","Schule ohne Rassismus - Schule mit Courage","1"
"Johannes-Gutenberg-Schule","Konrad-Adenauer-Ring 5","64579","Gernsheim","Hessen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Bert-Brecht-Gymnasium","Bockenfelder Straße 56 a","44379","Dortmund","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Erweiterte Realschule Saarlouis I","In den Fliesen St. Nazariner Allee 6","","","Saarland","","","Schule ohne Rassismus - Schule mit Courage","0"
"HS I Lauf a. d. Pegnitz - Kunigundenschule","Kunigundenstraße 17","91207","Lauf a. d. Pegnitz","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Hildburgschule Realschule","Klosterstraße 18","31737","Rinteln","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Königin-Mathilde-Gymnasium der Stadt Herford","Vlothoer Straße 1","32049","Herford","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Grundschule Bildstock - Hoferkopfschule","Birkenweg 7","66299","Friedrichsthal","Grundschulen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Brüder-Grimm-Schule","Lothringer Straße 20","46045","Oberhausen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Mittelschule Strehla","Leckwitzer Straße 2","01616","Strehla","Sachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Sebastian Münster Gymnasium","Friedrich-Ebert-Straße 13","55218","Ingelheim","Rheinland-Pfalz","","","Schule ohne Rassismus - Schule mit Courage","0"
"Sekundarschule I Hettstedt","Pestalozzistraße 1","06333","Hettstedt","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","0"
"Mühlenau-Grundschule","Molsheimer Straße 7","14195","Berlin","Berlin","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gesamtschule Faldera","Franz-Wieman-Straße 8","24537","Neumünster","Schleswig-Holstein","","","Schule ohne Rassismus - Schule mit Courage","1"
"Gymnasium Wesermünde","Humboldtstr. 12-14","27570","Bremerhaven","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Schwalmgymnasium","Ascheröder Straße 30","34613","Schwalmstadt-Treysa","Hessen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Mathias-Bauer-Schule","Breiter Hagen 3","34537","Bad Wildungen","Hessen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Friedrich-Anton von Heinitz Gymnasium","Brückenstraße 80 a","15562","Rüdersdorf bei Berlin","Brandenburg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Willy-Brandt-Schule","Oberhausener Straße 208","45476","Mülheim an der Ruhr","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Christian - Gymnasium Hermannsburg","Missionsstraße 6","29320","Hermannsburg","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Realschule am Sportpark","Max-Reger-Weg 3","41539","Dormagen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Gesamtschule Saarbrücken - Bellevue","Am Hagen 30","66117","Saarbrücken","Saarland","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gesamtschule Horst","Devensstraße 15","45899","Gelsenkirchen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Ökumenisches Domgymnasium Magdeburg","Hegelstraße 5","39104","Magdeburg","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","1"
"Kolping-Bildungszentrum Ellwangen","Mühlgraben 12","73479","Ellwangen","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Ganztagshauptschule Welver (geschlossen seit 31.07.2015)","Wolter-von-Plettenberg-Straße 18","59514","Welver","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gymnasium i. E. Ottersberg","Am Brink 9","28870","Ottersberg","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","2"
"Theodor-Heuss-Gymnasium","Martin-Luther-Straße 23","38440","Wolfsburg","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gustav-von-Schlör-Schule - FOS BOS Weiden","Luitpoldstraße 24","92637","Weiden i.d. Oberpfalz","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Von-Galen-Schule Beele - geschlossen (zum 31.07.2013)","Gaffelstadt 7","48361","Beelen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Leopold-Ullstein-Realschule Fürth","Sigmund-Nathan-Straße 1","90762","Fürth","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Thomas Morus Gymnasium","Zur Dicken Linde 29","59302","Oelde","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Hugo-Junkers-Gymnasium","Brucknerallee 58-60","41236","Mönchengladbach","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Bertha von Suttner Gesamtschule","Marie-Schlei-Straße 6","41542","Dormagen-Nievenheim","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Adalbert-Stifter-Gymnasium","Innstraße 69","94032","Passau","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Staatliche Realschule Kitzingen (ehem. Richard-Rother-Realschule)","Glauberstraße 72","97318","Kitzingen","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Sigena-Gymnasium","Gibitzenhofstraße 135","90443","Nürnberg","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Dietrich-Bonhoeffer-Schule","Breslauer Straße 60","69469","Weinheim / Bergstraße","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Börde-Gymnasium Wanzleben","Raßbachplatz 4","39164","Wanzleben","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","1"
"Thomas-Mann-Schule","Schulstraße 1","38836","Dardesheim / Aue-Fallstein","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","0"
"Volksschule Pfeffenhausen","Gaisberg 22","84076","Pfeffenhausen","Bayern","","","Schule ohne Rassismus - Schule mit Courage","1"
"Johannes Kepler-Gymnasium","Wilhelmstraße 210","49477","Ibbenbüren","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Realschule Hackenbroich","Dr. Geldmacher-Straße 1","41540","Dormagen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Kolping-Technologiezentrum Bamberg","Gutenbergstraße 4 a","96050","Bamberg","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"IGS Regine Hildebrandt","Pablo-Neruda-Straße 10","39126","Magdeburg","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","1"
"Schyren-Gymnasium Pfaffenhofen","Niederscheyerer Straße 4","85276","Pfaffenhofen an der Ilm","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Hauptschule Niederntudorf / Wewelsburg","Im Hagen 16","33154","Salzkotten-Niederntudorf","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Förderschule für Lernbehinderte Dessau-Roßlau","Fliederweg 10","06842","Dessau-Roßlau","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","0"
"Humboldt-Gymnasium Berlin-Tegel","Hatzfeldallee 2-4","13509","Berlin","Berlin","","","Schule ohne Rassismus - Schule mit Courage","0"
"Haupt- und Realschule Dörverden","Am Sünderberg 6","27313","Dörverden","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","2"
"Integrierte Gesamtschule (IGS) Bad Oldesloe","Olivet-Allee 4-6","23843","Bad Oldesloe","Schleswig-Holstein","","","Schule ohne Rassismus - Schule mit Courage","0"
"Haupt- und Realschule Harpstedt","Schulstraße 14 - 16","27243","Harpstedt","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Wümmeschule Ottersberg","Am Brink 9","28870","Ottersberg","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","2"
"Waldorfschule Magdeburg","Kroatenwuhne 3","39116","Magdeburg","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","1"
"Sekundarschule Ernst Wille","Frankefelde 32","39116","Magdeburg","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","1"
"Trifels-Gymnasium","Bannenbergstraße 17","76855","Annweiler","Rheinland-Pfalz","","","Schule ohne Rassismus - Schule mit Courage","0"
"Marienhausschule Meppen","Friedrichstraße 19","49716","Meppen","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Max-Born-Gymnasium (ehem. ymnasium Neckargemünd)","Alter Postweg 20","69151","Neckargemünd","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Adam-Müller-Schule, Realschule Plus Bruchmühlbach-Miesau","","66892","Bruchmühlbach-Miesau","Rheinland-Pfalz","","","Schule ohne Rassismus - Schule mit Courage","0"
"Staatliche Realschule Herzogenaurach","Burgstaller Weg 3","91074","Herzogenaurach","Bayern","","","Schule ohne Rassismus - Schule mit Courage","1"
"Maria-Wächtler-Gymnasium","Rosastraße 75","45130","Essen","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"IGS Mainz-Bretzenheim","Hans-Böcklerstraße 2","55128","Mainz","Rheinland-Pfalz","","","Schule ohne Rassismus - Schule mit Courage","0"
"Grundschule ""Miriam Lundner""","Straße der OdF 30","38820","Halberstadt","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","0"
"Markgrafen-Gymnasium Karlsruhe-Durlach","Gymnasiumstraße 1-3","76227","Karlsruhe","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Friedrich-Ebert-Realschule plus","Jakobsplatz 3","67227","Frankenthal","Rheinland-Pfalz","","","Schule ohne Rassismus - Schule mit Courage","0"
"Städt. Realschule Rietberg","Teichweg 22-24","33397","Rietberg","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Ganztagssekundarschule Johann Wolfgang von Goethe","Helmstedter Straße 42","39112","Magdeburg","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","0"
"Sertürner-Realschule","Basbergstraße 112","31787","Hameln","Niedersachsen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Werkrealschule Dornstetten","Waldstraße 14","72280","Dornstetten","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Bertleinschule Lauf - Hauptschule II","Martin-Luther-Straße 2","91207","Lauf a. d. Pegnitz","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Gymnasium Francisceum","Weinberg 1","39261","Zerbst","Sachsen-Anhalt","","","Schule ohne Rassismus - Schule mit Courage","1"
"Gymnasium in der Taus","Häfnersweg 63","71522","Backnang","Baden-Württemberg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Leonardo da Vinci Campus","Zu den Luchbergen 29","14641","Nauen","Brandenburg","","","Schule ohne Rassismus - Schule mit Courage","0"
"Grüterschule","Mittelstraße 41","48431","Rheine","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Heinrich-Böll-Gesamtschule","Agnesstraße 33","44791","Bochum","Nordrhein-Westfalen","","","Schule ohne Rassismus - Schule mit Courage","1"
"Hans-Purrmann-Gymnasium","","67346","Speyer","Rheinland-Pfalz","","","Schule ohne Rassismus - Schule mit Courage","0"
"Wollenbergschule Wetter","Weinstraße 9","35083","Wetter","Hessen","","","Schule ohne Rassismus - Schule mit Courage","0"
"Willibald-Gluck-Gymnasium","Dr.-Grundler-Straße 7","92318","Neumarkt i.d. Oberpfalz","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
"Dürer-Gymnasium Nürnberg","Sielstraße 17","90429","Nürnberg","Bayern","","","Schule ohne Rassismus - Schule mit Courage","0"
